Zip Code,City,State,2010 Population
14819,CAMERON,NY,733
14820,CAMERON MILLS,NY,784
14821,CAMPBELL,NY,3314
14822,CANASERAGA,NY,1169
14823,CANISTEO,NY,3754
14824,CAYUTA,NY,678
14825,CHEMUNG,NY,919
14826,COHOCTON,NY,2216
14827,COOPERS PLAINS,NY,191
14830,CORNING,NY,19850
14836,DALTON,NY,1009
14837,DUNDEE,NY,5648
14838,ERIN,NY,1956
14839,GREENWOOD,NY,793
14840,HAMMONDSPORT,NY,3061
14841,HECTOR,NY,915
14842,HIMROD,NY,938
14843,HORNELL,NY,13043
14845,HORSEHEADS,NY,20453
14846,HUNT,NY,792
14847,INTERLAKEN,NY,2398
14850,ITHACA,NY,63886
14853,ITHACA,NY,2755
14854,JACKSONVILLE,NY,37
14855,JASPER,NY,956
14856,KANONA,NY,215
14858,LINDLEY,NY,1598
14859,LOCKWOOD,NY,1029
14860,LODI,NY,1039
14861,LOWMAN,NY,1404
14864,MILLPORT,NY,1307
14865,MONTOUR FALLS,NY,2607
14867,NEWFIELD,NY,5569
14869,ODESSA,NY,1378
14870,PAINTED POST,NY,9821
14871,PINE CITY,NY,5456
14872,PINE VALLEY,NY,605
14873,PRATTSBURGH,NY,2448
14874,PULTENEY,NY,250
14877,REXVILLE,NY,401
14878,ROCK STREAM,NY,781
14879,SAVONA,NY,2398
14880,SCIO,NY,1668
14881,SLATERVILLE SPRINGS,NY,192
14882,LANSING,NY,3826
14883,SPENCER,NY,4136
14884,SWAIN,NY,273
14885,TROUPSBURG,NY,873
14886,TRUMANSBURG,NY,6753
14889,VAN ETTEN,NY,1590
14891,WATKINS GLEN,NY,4149
14892,WAVERLY,NY,8189
14893,WAYNE,NY,6
14894,WELLSBURG,NY,1454
14895,WELLSVILLE,NY,9616
14897,WHITESVILLE,NY,980
14898,WOODHULL,NY,1734
14901,ELMIRA,NY,16736
14903,ELMIRA,NY,7567
14904,ELMIRA,NY,16269
14905,ELMIRA,NY,9070
15001,ALIQUIPPA,PA,31964
15003,AMBRIDGE,PA,11861
15004,ATLASBURG,PA,351
15005,BADEN,PA,9450
15006,BAIRDFORD,PA,240
15007,BAKERSTOWN,PA,323
15009,BEAVER,PA,15082
15010,BEAVER FALLS,PA,28425
15012,BELLE VERNON,PA,15905
15014,BRACKENRIDGE,PA,3184
15015,BRADFORDWOODS,PA,1175
15017,BRIDGEVILLE,PA,16213
15018,BUENA VISTA,PA,821
15019,BULGER,PA,1719
15020,BUNOLA,PA,231
15021,BURGETTSTOWN,PA,7352
15022,CHARLEROI,PA,10340
15024,CHESWICK,PA,9029
15025,CLAIRTON,PA,15944
15026,CLINTON,PA,3390
15027,CONWAY,PA,2201
15028,COULTERS,PA,142
15030,CREIGHTON,PA,1128
15031,CUDDY,PA,513
15033,DONORA,PA,4910
15034,DRAVOSBURG,PA,1792
15035,EAST MC KEESPORT,PA,2129
15037,ELIZABETH,PA,10894
15038,ELRAMA,PA,325
15042,FREEDOM,PA,8105
15043,GEORGETOWN,PA,2458
15044,GIBSONIA,PA,27049
15045,GLASSPORT,PA,4483
15046,CRESCENT,PA,2640
15047,GREENOCK,PA,151
15049,HARWICK,PA,895
15050,HOOKSTOWN,PA,2431
15051,INDIANOLA,PA,461
15052,INDUSTRY,PA,3483
15053,JOFFRE,PA,154
15054,LANGELOTH,PA,375
15055,LAWRENCE,PA,1360
15056,LEETSDALE,PA,1140
15057,MC DONALD,PA,13930
15059,MIDLAND,PA,4193
15060,MIDWAY,PA,790
15061,MONACA,PA,12799
15062,MONESSEN,PA,7731
15063,MONONGAHELA,PA,11677
15064,MORGAN,PA,382
15065,NATRONA HEIGHTS,PA,11588
15066,NEW BRIGHTON,PA,12785
15067,NEW EAGLE,PA,2281
15068,NEW KENSINGTON,PA,38785
15071,OAKDALE,PA,9956
15072,PRICEDALE,PA,101
15074,ROCHESTER,PA,8874
15075,RURAL RIDGE,PA,128
15076,RUSSELLTON,PA,849
15077,SHIPPINGPORT,PA,198
15078,SLOVAN,PA,523
15081,SOUTH HEIGHTS,PA,475
15082,STURGEON,PA,350
15083,SUTERSVILLE,PA,952
15084,TARENTUM,PA,10130
15085,TRAFFORD,PA,7944
15086,WARRENDALE,PA,300
15087,WEBSTER,PA,234
15088,WEST ELIZABETH,PA,535
15089,WEST NEWTON,PA,6262
15090,WEXFORD,PA,21202
15101,ALLISON PARK,PA,24292
15102,BETHEL PARK,PA,29529
15104,BRADDOCK,PA,9038
15106,CARNEGIE,PA,18536
15108,CORAOPOLIS,PA,40153
15110,DUQUESNE,PA,5565
15112,EAST PITTSBURGH,PA,3292
15116,GLENSHAW,PA,14427
15120,HOMESTEAD,PA,18931
15122,WEST MIFFLIN,PA,20131
15126,IMPERIAL,PA,7014
15129,SOUTH PARK,PA,10920
15131,MCKEESPORT,PA,8240
15132,MCKEESPORT,PA,21472
15133,MCKEESPORT,PA,6432
15135,MCKEESPORT,PA,5139
15136,MC KEES ROCKS,PA,21849
15137,NORTH VERSAILLES,PA,10228
15139,OAKMONT,PA,6307
15140,PITCAIRN,PA,3294
15142,PRESTO,PA,1163
15143,SEWICKLEY,PA,19660
15144,SPRINGDALE,PA,4142
15145,TURTLE CREEK,PA,7132
15146,MONROEVILLE,PA,28323
15147,VERONA,PA,17395
15148,WILMERDING,PA,2814
15201,PITTSBURGH,PA,12713
15202,PITTSBURGH,PA,19685
15203,PITTSBURGH,PA,9949
15204,PITTSBURGH,PA,8329
15205,PITTSBURGH,PA,21865
15206,PITTSBURGH,PA,28615
15207,PITTSBURGH,PA,11268
15208,PITTSBURGH,PA,10406
15209,PITTSBURGH,PA,12438
15210,PITTSBURGH,PA,25954
15211,PITTSBURGH,PA,11081
15212,PITTSBURGH,PA,27895
15213,PITTSBURGH,PA,30844
15214,PITTSBURGH,PA,14352
15215,PITTSBURGH,PA,12615
15216,PITTSBURGH,PA,23350
15217,PITTSBURGH,PA,27220
15218,PITTSBURGH,PA,13851
15219,PITTSBURGH,PA,16696
15220,PITTSBURGH,PA,17718
15221,PITTSBURGH,PA,31060
15222,PITTSBURGH,PA,3294
15223,PITTSBURGH,PA,7236
15224,PITTSBURGH,PA,10141
15225,PITTSBURGH,PA,1084
15226,PITTSBURGH,PA,13974
15227,PITTSBURGH,PA,28156
15228,PITTSBURGH,PA,17595
15229,PITTSBURGH,PA,13825
15232,PITTSBURGH,PA,11374
15233,PITTSBURGH,PA,4451
15234,PITTSBURGH,PA,14056
15235,PITTSBURGH,PA,34580
15236,PITTSBURGH,PA,29724
15237,PITTSBURGH,PA,41895
15238,PITTSBURGH,PA,13162
15239,PITTSBURGH,PA,21024
15241,PITTSBURGH,PA,20395
15243,PITTSBURGH,PA,13406
15260,PITTSBURGH,PA,0
15290,PITTSBURGH,PA,0
15301,WASHINGTON,PA,49331
15310,ALEPPO,PA,290
15311,AMITY,PA,1391
15312,AVELLA,PA,3579
15313,BEALLSVILLE,PA,377
15314,BENTLEYVILLE,PA,3788
15315,BOBTOWN,PA,776
15316,BRAVE,PA,131
15317,CANONSBURG,PA,36535
15320,CARMICHAELS,PA,5384
15321,CECIL,PA,1676
15322,CLARKSVILLE,PA,2018
15323,CLAYSVILLE,PA,4542
15324,COKEBURG,PA,632
15325,CRUCIBLE,PA,439
15327,DILLINER,PA,1527
15329,PROSPERITY,PA,1709
15330,EIGHTY FOUR,PA,5299
15331,ELLSWORTH,PA,1090
15332,FINLEYVILLE,PA,8148
15333,FREDERICKTOWN,PA,2150
15334,GARARDS FORT,PA,113
15337,GRAYSVILLE,PA,744
15338,GREENSBORO,PA,1606
15340,HICKORY,PA,1469
15341,HOLBROOK,PA,869
15342,HOUSTON,PA,4818
15344,JEFFERSON,PA,1450
15345,MARIANNA,PA,1642
15346,MATHER,PA,749
15347,MEADOW LANDS,PA,582
15348,MILLSBORO,PA,283
15349,MOUNT MORRIS,PA,1737
15350,MUSE,PA,425
15351,NEMACOLIN,PA,901
15352,NEW FREEPORT,PA,987
15353,NINEVEH,PA,64
15357,RICES LANDING,PA,1661
15358,RICHEYVILLE,PA,923
15359,ROGERSVILLE,PA,174
15360,SCENERY HILL,PA,1731
15361,SOUTHVIEW,PA,151
15362,SPRAGGS,PA,767
15363,STRABANE,PA,760
15364,SYCAMORE,PA,869
15366,VAN VOORHIS,PA,164
15367,VENETIA,PA,8731
15368,VESTABURG,PA,473
15370,WAYNESBURG,PA,14870
15376,WEST ALEXANDER,PA,1740
15377,WEST FINLEY,PA,724
15378,WESTLAND,PA,106
15379,WEST MIDDLETOWN,PA,132
15380,WIND RIDGE,PA,719
15401,UNIONTOWN,PA,32288
15410,ADAH,PA,905
15411,ADDISON,PA,661
15412,ALLENPORT,PA,470
15413,ALLISON,PA,551
15417,BROWNSVILLE,PA,9469
15419,CALIFORNIA,PA,4492
15420,CARDALE,PA,251
15421,CHALK HILL,PA,112
15422,CHESTNUT RIDGE,PA,220
15423,COAL CENTER,PA,1781
15424,CONFLUENCE,PA,2489
15425,CONNELLSVILLE,PA,19270
15427,DAISYTOWN,PA,1091
15428,DAWSON,PA,1806
15429,DENBO,PA,126
15430,DICKERSON RUN,PA,314
15431,DUNBAR,PA,4744
15432,DUNLEVY,PA,427
15433,EAST MILLSBORO,PA,741
15434,ELCO,PA,313
15435,FAIRBANK,PA,437
15436,FAIRCHANCE,PA,2740
15437,FARMINGTON,PA,2573
15438,FAYETTE CITY,PA,2221
15440,GIBBON GLADE,PA,349
15442,GRINDSTONE,PA,2105
15443,HIBBS,PA,377
15444,HILLER,PA,517
15445,HOPWOOD,PA,2693
15446,INDIAN HEAD,PA,324
15447,ISABELLA,PA,181
15448,JACOBS CREEK,PA,192
15449,KEISTERVILLE,PA,184
15450,LA BELLE,PA,2323
15451,LAKE LYNN,PA,955
15454,LECKRONE,PA,237
15455,LEISENRING,PA,298
15456,LEMONT FURNACE,PA,2976
15458,MC CLELLANDTOWN,PA,2379
15459,MARKLEYSBURG,PA,1763
15460,MARTIN,PA,120
15461,MASONTOWN,PA,4333
15462,MELCROFT,PA,398
15463,MERRITTSTOWN,PA,64
15464,MILL RUN,PA,1536
15466,NEWELL,PA,458
15467,NEW GENEVA,PA,141
15468,NEW SALEM,PA,2303
15469,NORMALVILLE,PA,2331
15470,OHIOPYLE,PA,982
15472,OLIVER,PA,306
15473,PERRYOPOLIS,PA,3862
15474,POINT MARION,PA,2049
15475,REPUBLIC,PA,1356
15476,RONCO,PA,157
15477,ROSCOE,PA,855
15478,SMITHFIELD,PA,6446
15479,SMITHTON,PA,2113
15480,SMOCK,PA,1946
15482,STAR JUNCTION,PA,604
15483,STOCKDALE,PA,513
15484,ULEDI,PA,328
15486,VANDERBILT,PA,2303
15489,WEST LEISENRING,PA,389
15490,WHITE,PA,628
15492,WICKHAVEN,PA,108
15501,SOMERSET,PA,16861
15502,HIDDEN VALLEY,PA,191
15510,SOMERSET,PA,2229
15520,ACOSTA,PA,293
15521,ALUM BANK,PA,1872
15522,BEDFORD,PA,12036
15530,BERLIN,PA,5368
15531,BOSWELL,PA,3861
15532,BOYNTON,PA,142
15533,BREEZEWOOD,PA,1370
15534,BUFFALO MILLS,PA,932
15535,CLEARVILLE,PA,2203
15536,CRYSTAL SPRING,PA,459
15537,EVERETT,PA,7952
15538,FAIRHOPE,PA,824
15539,FISHERTOWN,PA,498
15540,FORT HILL,PA,290
15541,FRIEDENS,PA,3721
15542,GARRETT,PA,1175
15544,GRAY,PA,264
15545,HYNDMAN,PA,2879
15546,JENNERS,PA,386
15547,JENNERSTOWN,PA,504
15550,MANNS CHOICE,PA,1699
15551,MARKLETON,PA,860
15552,MEYERSDALE,PA,6115
15554,NEW PARIS,PA,2553
15555,QUECREEK,PA,112
15557,ROCKWOOD,PA,3684
15558,SALISBURY,PA,2126
15559,SCHELLSBURG,PA,1968
15560,SHANKSVILLE,PA,175
15561,SIPESVILLE,PA,168
15562,SPRINGS,PA,201
15563,STOYSTOWN,PA,3345
15564,WELLERSBURG,PA,50
15601,GREENSBURG,PA,59483
15610,ACME,PA,3738
15611,ADAMSBURG,PA,543
15612,ALVERTON,PA,474
15613,APOLLO,PA,13933
15615,ARDARA,PA,387
15616,ARMBRUST,PA,23
15617,ARONA,PA,367
15618,AVONMORE,PA,2634
15620,BRADENVILLE,PA,911
15621,CALUMET,PA,47
15622,CHAMPION,PA,1387
15623,CLARIDGE,PA,762
15624,CRABTREE,PA,410
15625,DARRAGH,PA,144
15626,DELMONT,PA,5105
15627,DERRY,PA,6544
15628,DONEGAL,PA,525
15629,EAST VANDERGRIFT,PA,676
15631,EVERSON,PA,1075
15632,EXPORT,PA,9363
15633,FORBES ROAD,PA,293
15634,GRAPEVILLE,PA,523
15635,HANNASTOWN,PA,220
15636,HARRISON CITY,PA,3946
15637,HERMINIE,PA,1861
15638,HOSTETTER,PA,288
15639,HUNKER,PA,2301
15640,HUTCHINSON,PA,378
15641,HYDE PARK,PA,500
15642,IRWIN,PA,45286
15644,JEANNETTE,PA,18836
15646,JONES MILLS,PA,233
15647,LARIMER,PA,314
15650,LATROBE,PA,28432
15655,LAUGHLINTOWN,PA,423
15656,LEECHBURG,PA,10298
15658,LIGONIER,PA,8916
15660,LOWBER,PA,323
15661,LOYALHANNA,PA,504
15662,LUXOR,PA,271
15663,MADISON,PA,455
15665,MANOR,PA,1472
15666,MOUNT PLEASANT,PA,16461
15668,MURRYSVILLE,PA,13139
15670,NEW ALEXANDRIA,PA,3649
15671,NEW DERRY,PA,865
15672,NEW STANTON,PA,3334
15673,NORTH APOLLO,PA,1296
15675,PENN,PA,1003
15676,PLEASANT UNITY,PA,437
15677,RECTOR,PA,389
15678,RILLTON,PA,476
15679,RUFFS DALE,PA,3343
15680,SALINA,PA,101
15681,SALTSBURG,PA,5241
15683,SCOTTDALE,PA,8248
15684,SLICKVILLE,PA,841
15686,SPRING CHURCH,PA,972
15687,STAHLSTOWN,PA,1476
15688,TARRS,PA,641
15689,UNITED,PA,229
15690,VANDERGRIFT,PA,9078
15691,WENDEL,PA,70
15692,WESTMORELAND CITY,PA,941
15693,WHITNEY,PA,189
15695,WYANO,PA,337
15696,YOUNGSTOWN,PA,384
15697,YOUNGWOOD,PA,3038
15698,YUKON,PA,791
15701,INDIANA,PA,34704
15710,ALVERDA,PA,266
15711,ANITA,PA,412
15712,ARCADIA,PA,151
15713,AULTMAN,PA,294
15714,NORTHERN CAMBRIA,PA,5323
15715,BIG RUN,PA,621
15716,BLACK LICK,PA,683
15717,BLAIRSVILLE,PA,10847
15721,BURNSIDE,PA,234
15722,CARROLLTOWN,PA,2432
15723,CHAMBERSVILLE,PA,46
15724,CHERRY TREE,PA,2412
15725,CLARKSBURG,PA,1446
15727,CLUNE,PA,168
15728,CLYMER,PA,3701
15729,COMMODORE,PA,1537
15730,COOLSPRING,PA,69
15731,CORAL,PA,315
15732,CREEKSIDE,PA,1669
15733,DE LANCEY,PA,108
15734,DIXONVILLE,PA,322
15736,ELDERTON,PA,613
15737,ELMORA,PA,83
15738,EMEIGH,PA,265
15739,ERNEST,PA,462
15741,GIPSY,PA,83
15742,GLEN CAMPBELL,PA,950
15744,HAMILTON,PA,105
15745,HEILWOOD,PA,337
15746,HILLSDALE,PA,135
15747,HOME,PA,2027
15748,HOMER CITY,PA,7060
15750,JOSEPHINE,PA,245
15752,KENT,PA,54
15753,LA JOSE,PA,513
15754,LUCERNEMINES,PA,502
15756,MC INTYRE,PA,207
15757,MAHAFFEY,PA,1618
15759,MARION CENTER,PA,3004
15760,MARSTELLER,PA,152
15761,MENTCLE,PA,111
15762,NICKTOWN,PA,823
15764,OLIVEBURG,PA,163
15765,PENN RUN,PA,1707
15767,PUNXSUTAWNEY,PA,14668
15770,RINGGOLD,PA,184
15771,ROCHESTER MILLS,PA,991
15772,ROSSITER,PA,1715
15773,SAINT BENEDICT,PA,516
15774,SHELOCTA,PA,3029
15775,SPANGLER,PA,751
15776,SPRANKLE MILLS,PA,52
15777,STARFORD,PA,170
15778,TIMBLIN,PA,140
15779,TORRANCE,PA,414
15780,VALIER,PA,148
15781,WALSTON,PA,94
15783,WEST LEBANON,PA,140
15784,WORTHVILLE,PA,67
15801,DU BOIS,PA,19270
15821,BENEZETT,PA,164
15823,BROCKPORT,PA,1431
15824,BROCKWAY,PA,5407
15825,BROOKVILLE,PA,9562
15827,BYRNEDALE,PA,231
15828,CLARINGTON,PA,286
15829,CORSICA,PA,1274
15832,DRIFTWOOD,PA,328
15834,EMPORIUM,PA,4533
15840,FALLS CREEK,PA,1993
15841,FORCE,PA,389
15845,JOHNSONBURG,PA,3197
15846,KERSEY,PA,3636
15847,KNOX DALE,PA,255
15848,LUTHERSBURG,PA,1027
15849,PENFIELD,PA,1399
15851,REYNOLDSVILLE,PA,6671
15853,RIDGWAY,PA,6578
15856,ROCKTON,PA,889
15857,SAINT MARYS,PA,13212
15860,SIGEL,PA,1065
15861,SINNAMAHONING,PA,174
15863,STUMP CREEK,PA,225
15864,SUMMERVILLE,PA,1845
15865,SYKESVILLE,PA,1295
15866,TROUTVILLE,PA,261
15868,WEEDVILLE,PA,1350
15870,WILCOX,PA,1326
15901,JOHNSTOWN,PA,4190
15902,JOHNSTOWN,PA,12513
15904,JOHNSTOWN,PA,16608
15905,JOHNSTOWN,PA,21226
15906,JOHNSTOWN,PA,11144
15909,JOHNSTOWN,PA,5611
15920,ARMAGH,PA,922
15921,BEAVERDALE,PA,176
15922,BELSANO,PA,177
15923,BOLIVAR,PA,1770
15924,CAIRNBROOK,PA,1034
15925,CASSANDRA,PA,147
15926,CENTRAL CITY,PA,2676
15927,COLVER,PA,1176
15928,DAVIDSVILLE,PA,1974
15929,DILLTOWN,PA,75
15930,DUNLO,PA,241
15931,EBENSBURG,PA,9148
15934,ELTON,PA,218
15935,HOLLSOPPLE,PA,2620
15936,HOOVERSVILLE,PA,1620
15937,JEROME,PA,779
15938,LILLY,PA,2583
15940,LORETTO,PA,3992
15942,MINERAL POINT,PA,2079
15943,NANTY GLO,PA,3942
15944,NEW FLORENCE,PA,3472
15945,PARKHILL,PA,198
15946,PORTAGE,PA,7093
15948,REVLOC,PA,550
15949,ROBINSON,PA,672
15951,SAINT MICHAEL,PA,453
15952,SALIX,PA,1413
15953,SEANOR,PA,83
15954,SEWARD,PA,2413
15955,SIDMAN,PA,2551
15956,SOUTH FORK,PA,2739
15957,STRONGSTOWN,PA,755
15958,SUMMERHILL,PA,2301
15960,TWIN ROCKS,PA,425
15961,VINTONDALE,PA,854
15962,WILMORE,PA,149
15963,WINDBER,PA,11114
16001,BUTLER,PA,40371
16002,BUTLER,PA,15877
16020,BOYERS,PA,1150
16022,BRUIN,PA,368
16023,CABOT,PA,4169
16024,CALLERY,PA,209
16025,CHICORA,PA,5564
16027,CONNOQUENESSING,PA,306
16028,EAST BRADY,PA,1886
16029,EAST BUTLER,PA,705
16030,EAU CLAIRE,PA,316
16033,EVANS CITY,PA,6165
16034,FENELTON,PA,2054
16035,FORESTVILLE,PA,122
16036,FOXBURG,PA,200
16037,HARMONY,PA,4589
16038,HARRISVILLE,PA,3517
16040,HILLIARDS,PA,975
16041,KARNS CITY,PA,1888
16045,LYNDORA,PA,1195
16046,MARS,PA,14396
16048,NORTH WASHINGTON,PA,139
16049,PARKER,PA,3241
16050,PETROLIA,PA,1546
16051,PORTERSVILLE,PA,3043
16052,PROSPECT,PA,2447
16053,RENFREW,PA,4020
16054,SAINT PETERSBURG,PA,497
16055,SARVER,PA,8486
16056,SAXONBURG,PA,4791
16057,SLIPPERY ROCK,PA,13909
16059,VALENCIA,PA,7738
16061,WEST SUNBURY,PA,2761
16063,ZELIENOPLE,PA,6559
16066,CRANBERRY TWP,PA,28060
16101,NEW CASTLE,PA,34042
16102,NEW CASTLE,PA,5755
16105,NEW CASTLE,PA,15448
16110,ADAMSVILLE,PA,314
16111,ATLANTIC,PA,1409
16112,BESSEMER,PA,1571
16113,CLARK,PA,448
16114,CLARKS MILLS,PA,606
16115,DARLINGTON,PA,3287
16116,EDINBURG,PA,3074
16117,ELLWOOD CITY,PA,17185
16120,ENON VALLEY,PA,2463
16121,FARRELL,PA,4941
16123,FOMBELL,PA,2237
16124,FREDONIA,PA,2228
16125,GREENVILLE,PA,18186
16127,GROVE CITY,PA,16145
16130,HADLEY,PA,2023
16131,HARTSTOWN,PA,933
16132,HILLSVILLE,PA,355
16133,JACKSON CENTER,PA,1573
16134,JAMESTOWN,PA,3886
16136,KOPPEL,PA,801
16137,MERCER,PA,12941
16140,NEW BEDFORD,PA,123
16141,NEW GALILEE,PA,1806
16142,NEW WILMINGTON,PA,7056
16143,PULASKI,PA,2901
16145,SANDY LAKE,PA,2726
16146,SHARON,PA,14040
16148,HERMITAGE,PA,16959
16150,SHARPSVILLE,PA,7426
16151,SHEAKLEYVILLE,PA,77
16153,STONEBORO,PA,2624
16154,TRANSFER,PA,2492
16155,VILLA MARIA,PA,103
16156,VOLANT,PA,3319
16157,WAMPUM,PA,3477
16159,WEST MIDDLESEX,PA,4706
16160,WEST PITTSBURG,PA,864
16161,WHEATLAND,PA,644
16201,KITTANNING,PA,18214
16210,ADRIAN,PA,1014
16211,BEYER,PA,104
16212,CADOGAN,PA,339
16213,CALLENSBURG,PA,204
16214,CLARION,PA,10127
16217,COOKSBURG,PA,101
16218,COWANSVILLE,PA,1195
16222,DAYTON,PA,2526
16223,DISTANT,PA,154
16224,FAIRMOUNT CITY,PA,1181
16226,FORD CITY,PA,8279
16228,FORD CLIFF,PA,371
16229,FREEPORT,PA,4997
16230,HAWTHORN,PA,494
16232,KNOX,PA,4281
16233,LEEPER,PA,1246
16235,LUCINDA,PA,1256
16236,MC GRANN,PA,262
16238,MANORVILLE,PA,410
16239,MARIENVILLE,PA,4172
16240,MAYPORT,PA,1533
16242,NEW BETHLEHEM,PA,4693
16244,NU MINE,PA,265
16245,OAK RIDGE,PA,207
16246,PLUMVILLE,PA,252
16248,RIMERSBURG,PA,3130
16249,RURAL VALLEY,PA,2089
16250,SAGAMORE,PA,315
16253,SEMINOLE,PA,91
16254,SHIPPENVILLE,PA,3471
16255,SLIGO,PA,1943
16256,SMICKSBURG,PA,2084
16258,STRATTANVILLE,PA,1869
16259,TEMPLETON,PA,1934
16260,VOWINCKEL,PA,296
16262,WORTHINGTON,PA,3007
16263,YATESBORO,PA,317
16301,OIL CITY,PA,16321
16311,CARLTON,PA,564
16312,CHANDLERS VALLEY,PA,25
16313,CLARENDON,PA,1848
16314,COCHRANTON,PA,5507
16316,CONNEAUT LAKE,PA,5436
16317,COOPERSTOWN,PA,1456
16319,CRANBERRY,PA,1355
16321,EAST HICKORY,PA,76
16322,ENDEAVOR,PA,158
16323,FRANKLIN,PA,16372
16326,FRYBURG,PA,391
16327,GUYS MILLS,PA,2978
16328,HYDETOWN,PA,80
16329,IRVINE,PA,528
16331,KOSSUTH,PA,88
16332,LICKINGVILLE,PA,53
16333,LUDLOW,PA,240
16334,MARBLE,PA,338
16335,MEADVILLE,PA,28445
16340,PITTSFIELD,PA,1990
16341,PLEASANTVILLE,PA,2030
16342,POLK,PA,2281
16343,RENO,PA,449
16344,ROUSEVILLE,PA,523
16345,RUSSELL,PA,3543
16346,SENECA,PA,3247
16347,SHEFFIELD,PA,2238
16350,SUGAR GROVE,PA,2737
16351,TIDIOUTE,PA,1716
16352,TIONA,PA,245
16353,TIONESTA,PA,3348
16354,TITUSVILLE,PA,11379
16360,TOWNVILLE,PA,1383
16361,TYLERSBURG,PA,53
16362,UTICA,PA,1102
16364,VENUS,PA,1347
16365,WARREN,PA,18579
16370,WEST HICKORY,PA,358
16371,YOUNGSVILLE,PA,3260
16372,CLINTONVILLE,PA,499
16373,EMLENTON,PA,3510
16374,KENNERDELL,PA,1968
16401,ALBION,PA,6581
16402,BEAR LAKE,PA,956
16403,CAMBRIDGE SPRINGS,PA,7029
16404,CENTERVILLE,PA,3269
16405,COLUMBUS,PA,922
16406,CONNEAUTVILLE,PA,3509
16407,CORRY,PA,11317
16410,CRANESVILLE,PA,1854
16411,EAST SPRINGFIELD,PA,1477
16412,EDINBORO,PA,10480
16415,FAIRVIEW,PA,8916
16416,GARLAND,PA,203
16417,GIRARD,PA,8329
16420,GRAND VALLEY,PA,650
16421,HARBORCREEK,PA,2518
16422,HARMONSBURG,PA,401
16423,LAKE CITY,PA,4450
16424,LINESVILLE,PA,4676
16426,MC KEAN,PA,3730
16427,MILL VILLAGE,PA,193
16428,NORTH EAST,PA,12478
16433,SAEGERTOWN,PA,5384
16434,SPARTANSBURG,PA,2990
16435,SPRINGBORO,PA,2108
16436,SPRING CREEK,PA,756
16438,UNION CITY,PA,8083
16440,VENANGO,PA,891
16441,WATERFORD,PA,10136
16442,WATTSBURG,PA,2958
16443,WEST SPRINGFIELD,PA,1425
16444,EDINBORO,PA,1717
16501,ERIE,PA,2044
16502,ERIE,PA,16664
16503,ERIE,PA,16850
16504,ERIE,PA,17322
16505,ERIE,PA,17168
16506,ERIE,PA,23720
16507,ERIE,PA,11088
16508,ERIE,PA,16050
16509,ERIE,PA,26810
16510,ERIE,PA,25625
16511,ERIE,PA,11382
16546,ERIE,PA,1154
16563,ERIE,PA,1621
16601,ALTOONA,PA,33870
16602,ALTOONA,PA,29554
16611,ALEXANDRIA,PA,2410
16613,ASHVILLE,PA,1535
16616,BECCARIA,PA,116
16617,BELLWOOD,PA,2806
16619,BLANDBURG,PA,347
16620,BRISBIN,PA,414
16621,BROAD TOP,PA,737
16622,CALVIN,PA,175
16623,CASSVILLE,PA,567
16624,CHEST SPRINGS,PA,204
16625,CLAYSBURG,PA,3868
16627,COALPORT,PA,2278
16630,CRESSON,PA,5080
16631,CURRYVILLE,PA,90
16633,DEFIANCE,PA,200
16634,DUDLEY,PA,302
16635,DUNCANSVILLE,PA,11321
16636,DYSART,PA,742
16637,EAST FREEDOM,PA,2873
16638,ENTRIKEN,PA,67
16639,FALLENTIMBER,PA,1494
16640,FLINTON,PA,817
16641,GALLITZIN,PA,2598
16645,GLEN HOPE,PA,142
16646,HASTINGS,PA,2558
16647,HESSTON,PA,764
16648,HOLLIDAYSBURG,PA,15538
16650,HOPEWELL,PA,2036
16651,HOUTZDALE,PA,5813
16652,HUNTINGDON,PA,18028
16655,IMLER,PA,1601
16656,IRVONA,PA,1297
16657,JAMES CREEK,PA,1343
16659,LOYSBURG,PA,303
16661,MADERA,PA,951
16662,MARTINSBURG,PA,6040
16664,NEW ENTERPRISE,PA,2104
16665,NEWRY,PA,299
16666,OSCEOLA MILLS,PA,2960
16667,OSTERBURG,PA,1392
16668,PATTON,PA,3569
16669,PETERSBURG,PA,2351
16670,QUEEN,PA,47
16671,RAMEY,PA,505
16672,RIDDLESBURG,PA,187
16673,ROARING SPRING,PA,5519
16674,ROBERTSDALE,PA,736
16677,SANDY RIDGE,PA,481
16678,SAXTON,PA,2689
16679,SIX MILE RUN,PA,844
16680,SMITHMILL,PA,427
16682,SPROUL,PA,117
16683,SPRUCE CREEK,PA,383
16685,TODD,PA,249
16686,TYRONE,PA,13488
16689,WATERFALL,PA,462
16691,WELLS TANNERY,PA,314
16692,WESTOVER,PA,753
16693,WILLIAMSBURG,PA,4185
16694,WOOD,PA,254
16695,WOODBURY,PA,1198
16699,CRESSON,PA,1469
16701,BRADFORD,PA,17980
16720,AUSTIN,PA,1392
16724,CROSBY,PA,143
16725,CUSTER CITY,PA,166
16726,CYCLONE,PA,542
16727,DERRICK CITY,PA,211
16728,DE YOUNG,PA,25
16729,DUKE CENTER,PA,761
16730,EAST SMETHPORT,PA,121
16731,ELDRED,PA,2818
16732,GIFFORD,PA,293
16733,HAZEL HURST,PA,222
16734,JAMES CITY,PA,287
16735,KANE,PA,6309
16738,LEWIS RUN,PA,2679
